line_qual,Date,UTC,SCLK,L_s,Solar_dist,Orb_num,Gqual,Solar_lat,Solar_lon,Solar_zen,LTST,Profile_lat,Profile_lon,Profile_rad,Profile_alt,Limb_ang,Are_rad,Surf_lat,Surf_lon,Surf_rad,T_surf,T_surf_err,T_near_surf,T_near_surf_err,Dust_column,Dust_column_err,H2Ovap_column,H2Ovap_column_err,H2Oice_column,H2Oice_column_err,CO2ice_column,CO2ice_column_err,p_surf,p_surf_err,p_ret_alt,p_ret,p_ret_err,Rqual,P_qual,T_qual,Dust_qual,H2Ovap_qual,H2Oice_qual,CO2ice_qual,surf_qual,Obs_qual,Ref_SCLK_0,Ref_SCLK_1,Ref_SCLK_2,Ref_SCLK_3,Ref_SCLK_4,Ref_SCLK_5,Ref_SCLK_6,Ref_SCLK_7,Ref_SCLK_8,Ref_SCLK_9,Ref_Date_0,Ref_UTC_0,Ref_Date_1,Ref_UTC_1,Ref_Date_2,Ref_UTC_2,Ref_Date_3,Ref_UTC_3,Ref_Date_4,Ref_UTC_4,Ref_Date_5,Ref_UTC_5,Ref_Date_6,Ref_UTC_6,Ref_Date_7,Ref_UTC_7,Ref_Date_8,Ref_UTC_8,Ref_Date_9,Ref_UTC_9,Prof#,Orb_Prof
0,01-Jan-2016,01:43:22.132,1136079844.135,89.10103,247988687.533,44206,0,25.191,-127.1552,91.19401,0.202511,29.62571,125.74873,3430.231,42.731,-0.0914,3391.82,29.03379,127.51576,3387.846,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,0,9,2,2,9,2,9,-9999,5,1136079840.039,1136079842.087,1136079844.135,1136079846.183,1136079848.231,-9999.0,-9999.0,-9999,-9999,-9999,01-Jan-2016,01:43:18.036,01-Jan-2016,01:43:20.084,01-Jan-2016,01:43:22.132,01-Jan-2016,01:43:24.180,01-Jan-2016,01:43:26.228,,,,,,,,,,,166,164
0,01-Jan-2016,01:45:39.347,1136079981.35,89.10172,247988591.764,44206,0,25.191,-127.71159,96.19,0.196561,23.03553,123.05035,3431.797,42.437,-0.092,3393.34,22.52539,124.79591,3389.608,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,0,9,3,3,9,3,9,-9999,5,1136079977.254,1136079979.302,1136079981.35,1136079983.398,1136079985.446,-9999.0,-9999.0,-9999,-9999,-9999,01-Jan-2016,01:45:35.251,01-Jan-2016,01:45:37.299,01-Jan-2016,01:45:39.347,01-Jan-2016,01:45:41.395,01-Jan-2016,01:45:43.443,,,,,,,,,,,170,168
0,01-Jan-2016,01:47:56.562,1136080118.565,89.10242,247988495.992,44206,0,25.191,-128.26801,100.91161,0.19207,16.34995,120.87737,3433.07,41.77,-0.092,3394.6,15.92189,122.60017,3391.432,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,0,9,3,3,9,3,9,-9999,5,1136080114.469,1136080116.517,1136080118.565,1136080120.613,1136080122.661,-9999.0,-9999.0,-9999,-9999,-9999,01-Jan-2016,01:47:52.466,01-Jan-2016,01:47:54.514,01-Jan-2016,01:47:56.562,01-Jan-2016,01:47:58.610,01-Jan-2016,01:48:00.658,,,,,,,,,,,174,172
0,01-Jan-2016,03:35:31.817,1136086573.82,89.13536,247983979.523,44207,0,25.191,-154.4482,91.2504,0.202474,29.53331,98.44232,3429.178,41.278,-0.0908,3392.04,28.96068,100.15295,3388.11,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,0,9,3,3,9,3,9,-9999,5,1136086569.724,1136086571.772,1136086573.82,1136086575.868,1136086577.916,-9999.0,-9999.0,-9999,-9999,-9999,01-Jan-2016,03:35:27.721,01-Jan-2016,03:35:29.769,01-Jan-2016,03:35:31.817,01-Jan-2016,03:35:33.865,01-Jan-2016,03:35:35.913,,,,,,,,,,,335,154
0,01-Jan-2016,03:37:49.033,1136086711.035,89.13606,247983882.888,44207,0,25.191,-155.00459,96.24721,0.196533,22.93952,95.74715,3430.806,40.626,-0.0922,3393.6,22.45007,97.4237,3390.268,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,0,9,3,3,9,3,9,-9999,5,1136086706.94,1136086708.988,1136086711.035,1136086713.083,1136086715.131,-9999.0,-9999.0,-9999,-9999,-9999,01-Jan-2016,03:37:44.937,01-Jan-2016,03:37:46.985,01-Jan-2016,03:37:49.033,01-Jan-2016,03:37:51.081,01-Jan-2016,03:37:53.129,,,,,,,,,,,339,158
0,01-Jan-2016,03:40:06.248,1136086848.251,89.13676,247983786.939,44207,0,25.191,-155.56099,100.9694,0.192045,16.25055,93.57537,3432.174,40.934,-0.0916,3394.88,15.83215,95.26075,3391.435,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,0,9,2,2,9,2,9,-9999,5,1136086844.155,1136086846.203,1136086848.251,1136086850.299,1136086852.347,-9999.0,-9999.0,-9999,-9999,-9999,01-Jan-2016,03:40:02.152,01-Jan-2016,03:40:04.200,01-Jan-2016,03:40:06.248,01-Jan-2016,03:40:08.296,01-Jan-2016,03:40:10.344,,,,,,,,,,,343,162
0,01-Jan-2016,05:28:08.129,1136093330.131,89.16983,247979243.214,44208,0,25.191,178.151,92.275,0.201184,28.19491,70.57732,3428.574,35.374,-0.091,3392.42,27.73141,72.00661,3393.985,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,0,9,2,2,9,2,9,-9999,5,1136093326.035,1136093328.083,1136093330.131,1136093332.179,1136093334.227,-9999.0,-9999.0,-9999,-9999,-9999,01-Jan-2016,05:28:04.031,01-Jan-2016,05:28:06.080,01-Jan-2016,05:28:08.129,01-Jan-2016,05:28:10.176,01-Jan-2016,05:28:12.225,,,,,,,,,,,516,143
0,01-Jan-2016,05:30:25.342,1136093467.346,89.17053,247979147.092,44208,0,25.191,177.59439,97.2162,0.195579,21.57793,68.00295,3430.245,35.505,-0.0904,3393.94,21.16763,69.45858,3394.948,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,0,9,2,2,9,2,9,-9999,5,1136093463.25,1136093465.298,1136093467.346,1136093469.394,1136093471.442,-9999.0,-9999.0,-9999,-9999,-9999,01-Jan-2016,05:30:21.246,01-Jan-2016,05:30:23.295,01-Jan-2016,05:30:25.344,01-Jan-2016,05:30:27.391,01-Jan-2016,05:30:29.439,,,,,,,,,,,520,147
0,01-Jan-2016,05:32:42.559,1136093604.561,89.17123,247979050.965,44208,0,25.191,177.03799,101.8672,0.191375,14.87515,65.93317,3431.576,35.436,-0.0902,3395.18,14.52911,67.38717,3396.469,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,0,9,3,3,9,3,9,-9999,5,1136093600.465,1136093602.513,1136093604.561,1136093606.609,1136093608.657,-9999.0,-9999.0,-9999,-9999,-9999,01-Jan-2016,05:32:38.463,01-Jan-2016,05:32:40.510,01-Jan-2016,05:32:42.559,01-Jan-2016,05:32:44.605,01-Jan-2016,05:32:46.654,,,,,,,,,,,524,151
0,01-Jan-2016,07:21:31.543,1136100133.546,89.20455,247974465.82,44209,0,25.191,150.55901,94.8662,0.19804,24.80852,41.85334,3430.825,37.985,-0.0928,3393.06,24.33429,43.4234,3392.826,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.0,40.0438,1.0229,0,0,2,2,9,2,9,-9999,5,1136100129.45,1136100131.498,1136100133.546,1136100135.594,1136100137.642,-9999.0,-9999.0,-9999,-9999,-9999,01-Jan-2016,07:21:27.445,01-Jan-2016,07:21:29.494,01-Jan-2016,07:21:31.543,01-Jan-2016,07:21:33.590,01-Jan-2016,07:21:35.639,,,,,,,,,,,696,164
