line_qual,Date,UTC,SCLK,L_s,Solar_dist,Orb_num,Gqual,Solar_lat,Solar_lon,Solar_zen,LTST,Profile_lat,Profile_lon,Profile_rad,Profile_alt,Limb_ang,Are_rad,Surf_lat,Surf_lon,Surf_rad,T_surf,T_surf_err,T_near_surf,T_near_surf_err,Dust_column,Dust_column_err,H2Ovap_column,H2Ovap_column_err,H2Oice_column,H2Oice_column_err,CO2ice_column,CO2ice_column_err,p_surf,p_surf_err,p_ret_alt,p_ret,p_ret_err,Rqual,P_qual,T_qual,Dust_qual,H2Ovap_qual,H2Oice_qual,CO2ice_qual,surf_qual,Obs_qual,Ref_SCLK_0,Ref_SCLK_1,Ref_SCLK_2,Ref_SCLK_3,Ref_SCLK_4,Ref_SCLK_5,Ref_SCLK_6,Ref_SCLK_7,Ref_SCLK_8,Ref_SCLK_9,Ref_Date_0,Ref_UTC_0,Ref_Date_1,Ref_UTC_1,Ref_Date_2,Ref_UTC_2,Ref_Date_3,Ref_UTC_3,Ref_Date_4,Ref_UTC_4,Ref_Date_5,Ref_UTC_5,Ref_Date_6,Ref_UTC_6,Ref_Date_7,Ref_UTC_7,Ref_Date_8,Ref_UTC_8,Ref_Date_9,Ref_UTC_9,Prof#,Orb_Prof
0,01-Feb-2015,00:08:29.593,1107216548.762,282.91606,209326957.906,39919,0,-24.514,-70.89458,93.0384,0.688746,45.12404,-2.94591,3430.372,47.952,0.1144,3386.76,44.8704,-0.27896,3382.88,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.0,62.887,0.2895,0,0,2,2,9,2,9,-9999,3,1107216544.666,1107216546.714,1107216548.762,1107216550.81,1107216552.858,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,00:08:25.497,01-Feb-2015,00:08:27.545,01-Feb-2015,00:08:29.593,01-Feb-2015,00:08:31.641,01-Feb-2015,00:08:33.689,,,,,,,,,,,18,19
0,01-Feb-2015,01:57:59.553,1107223118.722,282.9631,209334826.375,39920,0,-24.509,-97.52559,86.74321,0.679539,37.48987,-32.89164,3431.987,47.287,0.1256,3388.94,37.43064,-30.44839,3384.845,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.0,71.3637,0.467,0,0,2,2,9,2,9,-9999,3,1107223114.626,1107223116.674,1107223118.722,1107223120.77,1107223122.818,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,01:57:55.457,01-Feb-2015,01:57:57.505,01-Feb-2015,01:57:59.553,01-Feb-2015,01:58:01.601,01-Feb-2015,01:58:03.649,,,,,,,,,,,172,95
0,01-Feb-2015,02:00:16.768,1107223255.938,282.96408,209334990.565,39920,0,-24.509,-98.08159,91.98161,0.686944,43.89325,-30.7817,3429.882,47.422,0.1166,3386.96,43.67596,-28.16558,3382.597,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.0,47.1817,0.157,0,0,2,2,9,2,9,-9999,3,1107223251.842,1107223253.89,1107223255.938,1107223257.986,1107223260.034,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,02:00:12.672,01-Feb-2015,02:00:14.720,01-Feb-2015,02:00:16.768,01-Feb-2015,02:00:18.816,01-Feb-2015,02:00:20.864,,,,,,,,,,,176,99
0,01-Feb-2015,05:42:10.770,1107236569.94,283.0594,209350968.128,39922,0,-24.499,-152.04898,86.2856,0.678883,36.96907,-87.65125,3431.469,40.409,0.126,3390.04,36.93311,-85.56106,3391.16,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,52.1978,0.2373,0,0,2,2,9,2,9,-9999,3,1107236565.844,1107236567.892,1107236569.94,1107236571.988,1107236574.036,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,05:42:06.674,01-Feb-2015,05:42:08.723,01-Feb-2015,05:42:10.770,01-Feb-2015,05:42:12.818,01-Feb-2015,05:42:14.865,,,,,,,,,,,502,108
0,01-Feb-2015,05:44:27.984,1107236707.155,283.06039,209351133.944,39922,0,-24.499,-152.60539,91.5094,0.686072,43.39066,-85.6195,3429.271,39.551,0.1164,3387.94,43.2252,-83.43266,3389.682,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.0,56.6073,0.5488,0,0,2,2,9,2,9,-9999,3,1107236703.059,1107236705.107,1107236707.155,1107236709.203,1107236711.251,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,05:44:23.889,01-Feb-2015,05:44:25.938,01-Feb-2015,05:44:27.984,01-Feb-2015,05:44:30.033,01-Feb-2015,05:44:32.080,,,,,,,,,,,506,112
0,01-Feb-2015,05:46:45.201,1107236844.371,283.06137,209351298.581,39922,0,-24.498,-153.16139,96.80219,0.695683,49.60543,-82.71538,3429.149,45.449,0.109,3385.78,49.25905,-80.13291,3385.667,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.0,57.5015,0.4712,0,0,2,2,9,2,9,-9999,3,1107236840.275,1107236842.323,1107236844.371,1107236846.419,1107236848.467,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,05:46:41.105,01-Feb-2015,05:46:43.152,01-Feb-2015,05:46:45.201,01-Feb-2015,05:46:47.248,01-Feb-2015,05:46:49.297,,,,,,,,,,,510,116
0,01-Feb-2015,09:26:09.699,1107250008.872,283.1556,209367138.835,39924,0,-24.488,153.4772,85.23219,0.677624,35.66088,-142.57803,3434.794,48.754,0.1264,3389.84,35.64281,-140.25635,3389.36,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.0,42.8032,0.2812,0,0,2,2,9,2,9,-9999,3,1107250004.776,1107250006.824,1107250008.872,1107250010.92,1107250012.968,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,09:26:05.605,01-Feb-2015,09:26:07.652,01-Feb-2015,09:26:09.699,01-Feb-2015,09:26:11.750,01-Feb-2015,09:26:13.797,,,,,,,,,,,842,112
0,01-Feb-2015,09:28:26.918,1107250146.087,283.15659,209367305.096,39924,0,-24.488,152.92101,90.4258,0.68438,42.11186,-140.70209,3432.785,48.005,0.1178,3387.86,41.93993,-138.13196,3385.492,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.0,59.6963,0.2049,0,0,2,2,9,2,9,-9999,3,1107250141.991,1107250144.039,1107250146.087,1107250148.135,1107250150.183,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,09:28:22.820,01-Feb-2015,09:28:24.867,01-Feb-2015,09:28:26.918,01-Feb-2015,09:28:28.965,01-Feb-2015,09:28:31.012,,,,,,,,,,,846,116
0,01-Feb-2015,09:30:44.133,1107250283.303,283.15757,209367470.176,39924,0,-24.488,152.36461,95.7706,0.693787,48.35203,-137.87196,3430.545,47.205,0.1102,3385.98,48.01082,-135.15361,3383.888,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.0,42.3354,0.2889,0,0,2,2,9,2,9,-9999,3,1107250279.207,1107250281.255,1107250283.303,1107250285.351,1107250287.399,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,09:30:40.035,01-Feb-2015,09:30:42.086,01-Feb-2015,09:30:44.133,01-Feb-2015,09:30:46.180,01-Feb-2015,09:30:48.227,,,,,,,,,,,849,119
0,01-Feb-2015,11:18:50.125,1107256769.297,283.20399,209375290.485,39925,0,-24.483,126.07439,86.1956,0.678883,36.82988,-169.52785,3433.379,48.419,0.1262,3388.96,36.78114,-167.05028,3385.162,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.0,65.7541,0.3544,0,0,2,2,9,2,9,-9999,3,1107256765.201,1107256767.249,1107256769.297,1107256771.345,1107256773.393,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,11:18:46.031,01-Feb-2015,11:18:48.078,01-Feb-2015,11:18:50.125,01-Feb-2015,11:18:52.176,01-Feb-2015,11:18:54.223,,,,,,,,,,,1016,112
0,01-Feb-2015,11:21:07.344,1107256906.513,283.20497,209375455.782,39925,0,-24.483,125.518,91.4178,0.686079,43.24085,-167.49348,3431.368,48.228,0.1162,3387.1,43.03427,-164.8618,3383.353,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.0,44.5301,0.3395,0,0,2,2,9,2,9,-9999,3,1107256902.417,1107256904.465,1107256906.513,1107256908.561,1107256910.609,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,11:21:03.246,01-Feb-2015,11:21:05.293,01-Feb-2015,11:21:07.344,01-Feb-2015,11:21:09.391,01-Feb-2015,11:21:11.438,,,,,,,,,,,1019,115
0,01-Feb-2015,11:23:24.559,1107257043.728,283.20595,209375621.083,39925,0,-24.483,124.96179,96.70821,0.695677,49.44583,-164.59438,3431.454,50.214,0.1086,3385.26,49.04316,-161.64851,3381.557,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.0,48.9149,0.7739,0,0,2,2,9,2,9,-9999,3,1107257039.632,1107257041.68,1107257043.728,1107257045.776,1107257047.824,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,11:23:20.461,01-Feb-2015,11:23:22.512,01-Feb-2015,11:23:24.559,01-Feb-2015,11:23:26.605,01-Feb-2015,11:23:28.652,,,,,,,,,,,1023,119
0,01-Feb-2015,13:10:12.727,1107263451.899,283.25181,209383357.666,39926,0,-24.478,98.9866,84.17421,0.676543,34.28189,162.54196,3434.204,47.104,0.128,3389.84,34.29134,164.88158,3387.727,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.0,61.1813,0.7489,0,0,2,2,9,2,9,-9999,3,1107263447.803,1107263449.851,1107263451.899,1107263453.947,1107263455.995,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,13:10:08.633,01-Feb-2015,13:10:10.680,01-Feb-2015,13:10:12.727,01-Feb-2015,13:10:14.777,01-Feb-2015,13:10:16.824,,,,,,,,,,,1174,93
0,01-Feb-2015,13:12:29.945,1107263589.115,283.2528,209383524.372,39926,0,-24.478,98.4306,89.3304,0.682853,40.76826,164.25752,3432.253,47.213,0.119,3387.9,40.63087,166.76349,3385.425,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.0,39.03,0.243,0,0,2,2,9,2,9,-9999,3,1107263585.019,1107263587.067,1107263589.115,1107263591.163,1107263593.211,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,13:12:25.848,01-Feb-2015,13:12:27.895,01-Feb-2015,13:12:29.945,01-Feb-2015,13:12:31.992,01-Feb-2015,13:12:34.039,,,,,,,,,,,1178,97
0,01-Feb-2015,13:14:47.156,1107263726.33,283.25378,209383689.892,39926,0,-24.478,97.8744,94.647,0.69164,47.05684,166.86465,3430.036,47.576,0.1112,3385.96,46.74722,169.58607,3382.514,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.0,54.654,0.2055,0,0,2,2,9,2,9,-9999,3,1107263722.234,1107263724.282,1107263726.33,1107263728.378,1107263730.426,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,13:14:43.062,01-Feb-2015,13:14:45.109,01-Feb-2015,13:14:47.160,01-Feb-2015,13:14:49.207,01-Feb-2015,13:14:51.254,,,,,,,,,,,1182,101
0,01-Feb-2015,15:01:57.855,1107270157.029,283.2998,209391464.542,39927,0,-24.473,71.808,83.1062,0.675499,32.87469,134.98778,3432.578,46.038,0.1304,3390.74,32.91399,137.26852,3386.679,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.0,53.8885,0.1723,0,0,2,2,9,2,9,-9999,3,1107270152.933,1107270154.981,1107270157.029,1107270159.077,1107270161.125,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,15:01:53.762,01-Feb-2015,15:01:55.809,01-Feb-2015,15:01:57.855,01-Feb-2015,15:01:59.906,01-Feb-2015,15:02:01.953,,,,,,,,,,,1339,99
0,01-Feb-2015,15:04:15.074,1107270294.244,283.30078,209391630.277,39927,0,-24.473,71.2518,88.1398,0.681005,39.40207,136.41374,3432.906,48.446,0.1206,3388.84,39.29715,138.96385,3384.686,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.0,42.7033,0.3012,0,0,2,2,9,2,9,-9999,3,1107270290.148,1107270292.196,1107270294.244,1107270296.292,1107270298.34,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,15:04:10.977,01-Feb-2015,15:04:13.023,01-Feb-2015,15:04:15.074,01-Feb-2015,15:04:17.121,01-Feb-2015,15:04:19.168,,,,,,,,,,,1343,103
0,01-Feb-2015,15:06:32.289,1107270431.46,283.30176,209391796.017,39927,0,-24.473,70.6956,93.428,0.689151,45.74984,138.79007,3430.657,48.077,0.113,3386.84,45.48019,141.49367,3382.901,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.0,39.1616,0.2033,0,0,2,2,9,2,9,-9999,3,1107270427.364,1107270429.412,1107270431.46,1107270433.508,1107270435.556,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,15:06:28.191,01-Feb-2015,15:06:30.238,01-Feb-2015,15:06:32.289,01-Feb-2015,15:06:34.336,01-Feb-2015,15:06:36.383,,,,,,,,,,,1347,107
0,01-Feb-2015,16:54:19.852,1107276899.021,283.34805,209399625.799,39928,0,-24.468,44.4796,83.44521,0.675719,33.37609,107.73837,3432.041,45.801,0.1292,3391.02,33.40745,110.02398,3386.298,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34.0,41.724,0.7734,0,0,2,2,9,2,9,-9999,3,1107276894.925,1107276896.973,1107276899.021,1107276901.069,1107276903.117,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,16:54:15.754,01-Feb-2015,16:54:17.801,01-Feb-2015,16:54:19.848,01-Feb-2015,16:54:21.898,01-Feb-2015,16:54:23.945,,,,,,,,,,,1512,91
0,01-Feb-2015,16:56:37.062,1107277036.236,283.34903,209399791.756,39928,0,-24.468,43.9236,88.5744,0.681714,39.89307,109.34053,3429.979,45.819,0.1206,3389.14,39.78355,111.76502,3384.294,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34.0,37.2693,0.5624,0,0,2,2,9,2,9,-9999,3,1107277032.141,1107277034.189,1107277036.236,1107277038.284,1107277040.332,-9999.0,-9999.0,-9999,-9999,-9999,01-Feb-2015,16:56:32.969,01-Feb-2015,16:56:35.016,01-Feb-2015,16:56:37.066,01-Feb-2015,16:56:39.113,01-Feb-2015,16:56:41.160,,,,,,,,,,,1516,95
