line_qual,Date,UTC,SCLK,L_s,Solar_dist,Orb_num,Gqual,Solar_lat,Solar_lon,Solar_zen,LTST,Profile_lat,Profile_lon,Profile_rad,Profile_alt,Limb_ang,Are_rad,Surf_lat,Surf_lon,Surf_rad,T_surf,T_surf_err,T_near_surf,T_near_surf_err,Dust_column,Dust_column_err,H2Ovap_column,H2Ovap_column_err,H2Oice_column,H2Oice_column_err,CO2ice_column,CO2ice_column_err,p_surf,p_surf_err,p_ret_alt,p_ret,p_ret_err,Rqual,P_qual,T_qual,Dust_qual,H2Ovap_qual,H2Oice_qual,CO2ice_qual,surf_qual,Obs_qual,Ref_SCLK_0,Ref_SCLK_1,Ref_SCLK_2,Ref_SCLK_3,Ref_SCLK_4,Ref_SCLK_5,Ref_SCLK_6,Ref_SCLK_7,Ref_SCLK_8,Ref_SCLK_9,Ref_Date_0,Ref_UTC_0,Ref_Date_1,Ref_UTC_1,Ref_Date_2,Ref_UTC_2,Ref_Date_3,Ref_UTC_3,Ref_Date_4,Ref_UTC_4,Ref_Date_5,Ref_UTC_5,Ref_Date_6,Ref_UTC_6,Ref_Date_7,Ref_UTC_7,Ref_Date_8,Ref_UTC_8,Ref_Date_9,Ref_UTC_9,Prof#,Orb_Prof
0,01-Jul-2016,00:12:54.139,1151799217.687,177.94801,220004632.829,46541,0,0.873,-158.3154,107.36021,0.201136,6.66078,94.09359,3431.198,38.578,-0.0822,3395.9,6.3695,95.64815,3394.069,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.0,54.3319,0.2144,0,0,2,2,9,2,9,-9999,5,1151799213.591,1151799215.639,1151799217.687,1151799219.735,1151799221.783,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,00:12:50.043,01-Jul-2016,00:12:52.091,01-Jul-2016,00:12:54.139,01-Jul-2016,00:12:56.187,01-Jul-2016,00:12:58.235,,,,,,,,,,,21,22
0,01-Jul-2016,00:15:11.354,1151799354.902,177.9489,220004335.747,46541,0,0.873,-158.8718,108.2958,0.199179,-0.1644,92.8328,3431.65,34.97,-0.0766,3396.2,-0.37086,94.30241,3397.318,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.0,57.0949,1.1494,0,0,2,2,9,2,9,-9999,5,1151799350.807,1151799352.855,1151799354.902,1151799356.95,1151799358.998,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,00:15:07.258,01-Jul-2016,00:15:09.306,01-Jul-2016,00:15:11.354,01-Jul-2016,00:15:13.402,01-Jul-2016,00:15:15.450,,,,,,,,,,,25,26
0,01-Jul-2016,00:17:28.569,1151799492.118,177.94979,220004036.531,46542,0,0.873,-159.42839,108.6496,0.198099,-7.01477,91.88721,3431.948,34.348,-0.071,3396.0,-7.15391,93.38961,3397.805,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.0,56.1181,0.4633,0,0,2,2,9,2,9,-9999,5,1151799488.022,1151799490.07,1151799492.118,1151799494.166,1151799496.214,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,00:17:24.473,01-Jul-2016,00:17:26.521,01-Jul-2016,00:17:28.569,01-Jul-2016,00:17:30.617,01-Jul-2016,00:17:32.665,,,,,,,,,,,29,3
0,01-Jul-2016,02:05:40.696,1151805984.245,177.99188,219989960.736,46542,0,0.855,174.24359,107.723,0.200374,4.80658,66.3784,3432.566,34.466,-0.0814,3396.2,4.55515,67.82561,3398.301,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.0,54.1964,0.8431,0,0,2,2,9,2,9,-9999,5,1151805980.149,1151805982.197,1151805984.245,1151805986.293,1151805988.341,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,02:05:36.600,01-Jul-2016,02:05:38.648,01-Jul-2016,02:05:40.696,01-Jul-2016,02:05:42.744,01-Jul-2016,02:05:44.792,,,,,,,,,,,219,193
0,01-Jul-2016,02:07:57.912,1151806121.46,177.99276,219989663.723,46542,0,0.854,173.68719,108.3952,0.198952,-2.0418,65.3098,3430.859,32.979,-0.0754,3396.3,-2.21703,66.69247,3398.772,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,42.4378,0.234,0,0,2,2,9,2,9,-9999,5,1151806117.364,1151806119.412,1151806121.46,1151806123.508,1151806125.556,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,02:07:53.816,01-Jul-2016,02:07:55.864,01-Jul-2016,02:07:57.912,01-Jul-2016,02:07:59.960,01-Jul-2016,02:08:02.008,,,,,,,,,,,223,197
0,01-Jul-2016,02:10:15.126,1151806258.676,177.99365,219989366.711,46543,0,0.854,173.1306,108.58099,0.198121,-8.89337,64.45421,3431.278,33.298,-0.0686,3395.88,-9.0087,65.92163,3398.178,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.0,37.4047,0.29,0,0,2,2,9,2,9,-9999,5,1151806254.58,1151806256.628,1151806258.676,1151806260.724,1151806262.772,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,02:10:11.031,01-Jul-2016,02:10:13.079,01-Jul-2016,02:10:15.127,01-Jul-2016,02:10:17.175,01-Jul-2016,02:10:19.223,,,,,,,,,,,227,4
0,01-Jul-2016,03:56:20.278,1151812623.828,178.03492,219975569.434,46543,0,0.836,147.3176,106.91119,0.201941,9.48497,40.01639,3434.065,37.625,-0.0828,3395.7,9.16714,41.57251,3396.816,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.0,37.9295,0.3625,0,0,2,2,9,2,9,-9999,5,1151812619.732,1151812621.78,1151812623.828,1151812625.876,1151812627.924,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,03:56:16.182,01-Jul-2016,03:56:18.230,01-Jul-2016,03:56:20.278,01-Jul-2016,03:56:22.326,01-Jul-2016,03:56:24.374,,,,,,,,,,,409,186
0,01-Jul-2016,03:58:37.494,1151812761.043,178.03582,219975270.354,46543,0,0.836,146.7612,108.06541,0.199642,2.67439,38.63219,3434.579,38.339,-0.0776,3396.1,2.42341,40.21916,3397.203,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.0,43.0298,1.2481,0,0,2,2,9,2,9,-9999,5,1151812756.947,1151812758.995,1151812761.043,1151812763.091,1151812765.139,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,03:58:33.398,01-Jul-2016,03:58:35.446,01-Jul-2016,03:58:37.494,01-Jul-2016,03:58:39.542,01-Jul-2016,03:58:41.590,,,,,,,,,,,413,190
0,01-Jul-2016,04:00:54.709,1151812898.258,178.0367,219974973.41,46544,0,0.836,146.20459,108.44621,0.198793,-4.18859,37.77,3430.465,32.605,-0.0722,3396.08,-4.34308,39.16656,3398.233,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.0,63.1044,1.197,0,0,2,2,9,2,9,-9999,5,1151812894.162,1151812896.21,1151812898.258,1151812900.306,1151812902.354,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,04:00:50.613,01-Jul-2016,04:00:52.661,01-Jul-2016,04:00:54.709,01-Jul-2016,04:00:56.757,01-Jul-2016,04:00:58.805,,,,,,,,,,,417,1
0,01-Jul-2016,05:49:58.037,1151819441.587,178.07913,219960793.552,46544,0,0.818,119.66901,107.653,0.200508,5.39078,11.85199,3434.428,39.328,-0.0796,3395.68,5.10028,13.49836,3395.273,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.0,42.7507,0.349,0,0,2,2,9,2,9,-9999,5,1151819437.491,1151819439.539,1151819441.587,1151819443.635,1151819445.682,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,05:49:53.941,01-Jul-2016,05:49:55.988,01-Jul-2016,05:49:58.037,01-Jul-2016,05:50:00.086,01-Jul-2016,05:50:02.133,,,,,,,,,,,602,186
0,01-Jul-2016,05:52:15.250,1151819578.802,178.08002,219960496.675,46544,0,0.817,119.11259,108.3596,0.199039,-1.4498,10.7668,3432.482,37.242,-0.0746,3395.8,-1.64877,12.30454,3396.605,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,52.0931,0.3237,0,0,2,2,9,2,9,-9999,5,1151819574.706,1151819576.754,1151819578.802,1151819580.85,1151819582.898,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,05:52:11.156,01-Jul-2016,05:52:13.203,01-Jul-2016,05:52:15.252,01-Jul-2016,05:52:17.301,01-Jul-2016,05:52:19.348,,,,,,,,,,,605,189
0,01-Jul-2016,05:54:32.467,1151819716.017,178.08091,219960197.666,46545,0,0.817,118.556,108.5812,0.198163,-8.29578,9.8948,3432.65,37.15,-0.0678,3395.4,-8.42801,11.52272,3395.693,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.0,71.6872,0.2466,0,0,2,2,9,2,9,-9999,5,1151819711.921,1151819713.969,1151819716.017,1151819718.065,1151819720.113,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,05:54:28.371,01-Jul-2016,05:54:30.420,01-Jul-2016,05:54:32.469,01-Jul-2016,05:54:34.516,01-Jul-2016,05:54:36.564,,,,,,,,,,,607,2
0,01-Jul-2016,07:43:46.035,1151826269.585,178.12341,219945999.46,46545,0,0.799,91.9788,108.22701,0.199331,0.7228,-16.26198,3433.61,40.93,-0.0836,3395.4,0.47528,-14.55294,3393.396,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.0,61.567,0.2873,0,0,2,2,9,2,9,-9999,5,1151826265.489,1151826267.537,1151826269.585,1151826271.633,1151826273.681,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,07:43:41.939,01-Jul-2016,07:43:43.986,01-Jul-2016,07:43:46.035,01-Jul-2016,07:43:48.082,01-Jul-2016,07:43:50.131,,,,,,,,,,,788,183
0,01-Jul-2016,07:46:03.250,1151826406.801,178.1243,219945702.653,46546,0,0.798,91.4224,108.53481,0.198454,-6.13078,-17.13399,3431.607,38.187,-0.0786,3395.2,-6.29119,-15.47738,3393.52,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.0,53.4005,0.3451,0,0,2,2,9,2,9,-9999,5,1151826402.705,1151826404.753,1151826406.801,1151826408.849,1151826410.897,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,07:45:59.154,01-Jul-2016,07:46:01.203,01-Jul-2016,07:46:03.252,01-Jul-2016,07:46:05.299,01-Jul-2016,07:46:07.348,,,,,,,,,,,790,1
0,01-Jul-2016,09:33:48.750,1151832872.303,178.16624,219931696.192,46546,0,0.7802,65.2024,107.29561,0.201278,7.14938,-42.33739,3432.203,39.543,-0.089,3395.14,6.84329,-40.72391,3393.611,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.0,57.0237,0.3004,0,0,2,2,9,2,9,-9999,5,1151832868.207,1151832870.255,1151832872.303,1151832874.351,1151832876.399,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,09:33:44.656,01-Jul-2016,09:33:46.703,01-Jul-2016,09:33:48.754,01-Jul-2016,09:33:50.801,01-Jul-2016,09:33:52.848,,,,,,,,,,,934,126
0,01-Jul-2016,11:25:52.305,1151839595.853,178.20985,219917136.309,46547,0,0.762,37.9358,107.2416,0.201389,7.46557,-69.564,3431.766,35.386,-0.089,3395.78,7.18037,-68.08194,3396.379,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,53.4485,0.4531,0,0,2,2,9,2,9,-9999,5,1151839591.757,1151839593.805,1151839595.853,1151839597.901,1151839599.949,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,11:25:48.207,01-Jul-2016,11:25:50.254,01-Jul-2016,11:25:52.301,01-Jul-2016,11:25:54.352,01-Jul-2016,11:25:56.398,,,,,,,,,,,1120,183
0,01-Jul-2016,11:28:09.516,1151839733.068,178.21074,219916837.507,46547,0,0.762,37.3794,108.2292,0.199331,0.6416,-70.8616,3432.323,33.103,-0.0846,3396.1,0.43419,-69.4397,3399.087,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.0,54.3111,3.955,0,0,2,2,9,2,9,-9999,5,1151839728.972,1151839731.02,1151839733.068,1151839735.116,1151839737.164,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,11:28:05.422,01-Jul-2016,11:28:07.469,01-Jul-2016,11:28:09.520,01-Jul-2016,11:28:11.566,01-Jul-2016,11:28:13.613,,,,,,,,,,,1124,187
0,01-Jul-2016,13:18:36.809,1151846360.362,178.25374,219902488.928,46548,0,0.743,10.5032,107.58421,0.200681,5.72298,-97.2518,3432.86,32.22,-0.0886,3396.9,5.4778,-95.8934,3400.706,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,37.0207,0.4244,0,0,2,2,9,2,9,-9999,5,1151846356.266,1151846358.314,1151846360.362,1151846362.41,1151846364.458,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,13:18:32.715,01-Jul-2016,13:18:34.762,01-Jul-2016,13:18:36.812,01-Jul-2016,13:18:38.859,01-Jul-2016,13:18:40.906,,,,,,,,,,,1314,142
0,01-Jul-2016,13:20:54.027,1151846497.577,178.25463,219902192.328,46548,0,0.743,9.9466,108.32461,0.199127,-1.1244,-98.3678,3431.044,28.944,-0.083,3397.1,-1.29304,-97.10703,3401.809,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,0,9,2,2,9,2,9,-9999,5,1151846493.481,1151846495.529,1151846497.577,1151846499.625,1151846501.673,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,13:20:49.930,01-Jul-2016,13:20:51.977,01-Jul-2016,13:20:54.027,01-Jul-2016,13:20:56.074,01-Jul-2016,13:20:58.121,,,,,,,,,,,1318,146
0,01-Jul-2016,13:23:11.242,1151846634.792,178.25551,219901895.729,46549,0,0.7428,9.3904,108.57839,0.198169,-7.97717,-99.26859,3431.312,27.792,-0.0766,3396.7,-8.07812,-98.09549,3404.981,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.0,59.3589,2.6505,0,0,2,2,9,2,9,-9999,5,1151846630.696,1151846632.744,1151846634.792,1151846636.84,1151846638.888,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,13:23:07.145,01-Jul-2016,13:23:09.191,01-Jul-2016,13:23:11.242,01-Jul-2016,13:23:13.289,01-Jul-2016,13:23:15.336,,,,,,,,,,,1322,4
0,01-Jul-2016,15:10:09.645,1151853053.192,178.29716,219888000.819,46549,0,0.725,-16.63859,107.21281,0.201462,7.60638,-124.11221,3432.231,31.151,-0.0894,3396.6,7.35798,-122.81979,3401.459,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.0,37.2967,0.8453,0,0,2,2,9,2,9,-9999,5,1151853049.096,1151853051.144,1151853053.192,1151853055.24,1151853057.288,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,15:10:05.547,01-Jul-2016,15:10:07.594,01-Jul-2016,15:10:09.641,01-Jul-2016,15:10:11.688,01-Jul-2016,15:10:13.738,,,,,,,,,,,1512,194
0,01-Jul-2016,15:12:26.855,1151853190.407,178.29805,219887704.288,46549,0,0.724,-17.19538,108.20039,0.199404,0.7872,-125.4098,3432.67,32.29,-0.0844,3396.9,0.59089,-124.06328,3401.243,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.0,80.7745,1.879,0,0,2,2,9,2,9,-9999,5,1151853186.311,1151853188.359,1151853190.407,1151853192.455,1151853194.503,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,15:12:22.762,01-Jul-2016,15:12:24.809,01-Jul-2016,15:12:26.855,01-Jul-2016,15:12:28.902,01-Jul-2016,15:12:30.953,,,,,,,,,,,1516,198
0,01-Jul-2016,15:14:44.070,1151853327.623,178.29894,219887407.758,46550,0,0.724,-17.75159,108.5074,0.198511,-6.06938,-126.28758,3430.706,29.986,-0.0784,3396.54,-6.19124,-125.04564,3402.459,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.0,44.8883,0.4103,0,0,2,2,9,2,9,-9999,5,1151853323.527,1151853325.575,1151853327.623,1151853329.671,1151853331.719,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,15:14:39.977,01-Jul-2016,15:14:42.023,01-Jul-2016,15:14:44.070,01-Jul-2016,15:14:46.117,01-Jul-2016,15:14:48.168,,,,,,,,,,,1520,2
0,01-Jul-2016,17:03:49.449,1151859872.999,178.34141,219873243.406,46550,0,0.706,-44.29559,107.88519,0.20011,3.31159,-152.256,3432.602,40.202,-0.0854,3395.7,3.03821,-150.57397,3392.689,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33.0,33.4303,0.2118,0,0,2,2,9,2,9,-9999,5,1151859868.903,1151859870.951,1151859872.999,1151859875.047,1151859877.095,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,17:03:45.352,01-Jul-2016,17:03:47.398,01-Jul-2016,17:03:49.449,01-Jul-2016,17:03:51.496,01-Jul-2016,17:03:53.543,,,,,,,,,,,1654,95
0,01-Jul-2016,17:06:06.664,1151860010.215,178.34231,219872944.815,46551,0,0.706,-44.85219,108.4008,0.198909,-3.53459,-153.24478,3430.856,37.536,-0.0804,3395.6,-3.71861,-151.6434,3393.648,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.0,35.5768,0.4103,0,0,2,2,9,2,9,-9999,5,1151860006.119,1151860008.167,1151860010.215,1151860012.263,1151860014.311,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,17:06:02.566,01-Jul-2016,17:06:04.613,01-Jul-2016,17:06:06.664,01-Jul-2016,17:06:08.711,01-Jul-2016,17:06:10.758,,,,,,,,,,,1658,1
0,01-Jul-2016,22:40:22.617,1151880066.176,178.4725,219829561.125,46553,0,0.65,-126.18659,107.84361,0.200199,3.73079,125.88519,3432.863,38.563,-0.0866,3395.8,3.46109,127.50263,3394.499,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.0,47.2423,0.9546,0,0,2,2,9,2,9,-9999,5,1151880062.08,1151880064.128,1151880066.176,1151880068.224,1151880070.272,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,22:40:18.523,01-Jul-2016,22:40:20.578,01-Jul-2016,22:40:22.625,01-Jul-2016,22:40:24.672,01-Jul-2016,22:40:26.719,,,,,,,,,,,2197,191
0,01-Jul-2016,22:42:39.836,1151880203.391,178.47339,219829264.874,46554,0,0.65,-126.74298,108.3978,0.198917,-3.11539,124.867,3430.96,33.36,-0.0818,3395.9,-3.28869,126.31937,3397.298,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.0,64.2285,0.3327,0,0,2,2,9,2,9,-9999,5,1151880199.295,1151880201.343,1151880203.391,1151880205.439,1151880207.487,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,22:42:35.742,01-Jul-2016,22:42:37.789,01-Jul-2016,22:42:39.836,01-Jul-2016,22:42:41.883,01-Jul-2016,22:42:43.938,,,,,,,,,,,2201,1
0,01-Jul-2016,22:44:57.055,1151880340.607,178.47428,219828968.626,46554,0,0.649,-127.29939,108.4656,0.198223,-9.96537,124.06081,3431.175,33.335,-0.0754,3395.44,-10.07019,125.53569,3398.027,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.0,82.0712,0.3161,0,0,2,2,9,2,9,-9999,5,1151880336.511,1151880338.559,1151880340.607,1151880342.655,1151880344.702,-9999.0,-9999.0,-9999,-9999,-9999,01-Jul-2016,22:44:52.961,01-Jul-2016,22:44:55.008,01-Jul-2016,22:44:57.055,01-Jul-2016,22:44:59.102,01-Jul-2016,22:45:01.148,,,,,,,,,,,2205,5
0,02-Jul-2016,00:32:13.885,1151886777.438,178.51607,219815051.204,46554,0,0.632,-153.4034,107.7356,0.200415,4.63439,98.74599,3432.652,36.972,-0.0868,3396.1,4.36641,100.29048,3396.033,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.0,35.1001,0.79,0,0,2,2,9,2,9,-9999,5,1151886773.342,1151886775.39,1151886777.438,1151886779.486,1151886781.534,-9999.0,-9999.0,-9999,-9999,-9999,02-Jul-2016,00:32:09.789,02-Jul-2016,00:32:11.837,02-Jul-2016,00:32:13.885,02-Jul-2016,00:32:15.933,02-Jul-2016,00:32:17.981,,,,,,,,,,,2391,46
0,02-Jul-2016,00:34:31.100,1151886914.654,178.51696,219814755.023,46554,0,0.631,-153.95959,108.369,0.199003,-2.2128,97.6816,3430.792,33.432,-0.082,3396.2,-2.38707,99.06103,3398.803,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.0,63.5932,0.937,0,0,2,2,9,2,9,-9999,5,1151886910.558,1151886912.606,1151886914.654,1151886916.702,1151886918.75,-9999.0,-9999.0,-9999,-9999,-9999,02-Jul-2016,00:34:27.004,02-Jul-2016,00:34:29.052,02-Jul-2016,00:34:31.100,02-Jul-2016,00:34:33.148,02-Jul-2016,00:34:35.196,,,,,,,,,,,2395,50
0,02-Jul-2016,00:36:48.316,1151887051.869,178.51785,219814458.845,46555,0,0.631,-154.51619,108.5168,0.198182,-9.06417,96.82921,3431.064,33.164,-0.076,3395.8,-9.1797,98.30761,3397.731,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.0,54.1412,0.6991,0,0,2,2,9,2,9,-9999,5,1151887047.773,1151887049.821,1151887051.869,1151887053.917,1151887055.965,-9999.0,-9999.0,-9999,-9999,-9999,02-Jul-2016,00:36:44.220,02-Jul-2016,00:36:46.268,02-Jul-2016,00:36:48.316,02-Jul-2016,00:36:50.364,02-Jul-2016,00:36:52.412,,,,,,,,,,,2399,4
0,02-Jul-2016,02:23:38.523,1151893462.076,178.55948,219800600.941,46555,0,0.613,179.48799,107.34959,0.201236,6.81498,71.933,3431.494,33.774,-0.0872,3396.1,6.54837,73.35283,3397.647,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.0,58.3221,0.2312,0,0,2,2,9,2,9,-9999,5,1151893457.98,1151893460.028,1151893462.076,1151893464.124,1151893466.172,-9999.0,-9999.0,-9999,-9999,-9999,02-Jul-2016,02:23:34.427,02-Jul-2016,02:23:36.475,02-Jul-2016,02:23:38.523,02-Jul-2016,02:23:40.571,02-Jul-2016,02:23:42.619,,,,,,,,,,,2586,191
0,02-Jul-2016,02:25:55.737,1151893599.292,178.56037,219800304.831,46555,0,0.613,178.93159,108.2618,0.19927,-0.0078,70.66879,3432.091,34.031,-0.0832,3396.3,-0.21303,72.12408,3398.088,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.0,85.2938,1.0792,0,0,2,2,9,2,9,-9999,5,1151893595.196,1151893597.244,1151893599.292,1151893601.34,1151893603.388,-9999.0,-9999.0,-9999,-9999,-9999,02-Jul-2016,02:25:51.642,02-Jul-2016,02:25:53.690,02-Jul-2016,02:25:55.738,02-Jul-2016,02:25:57.786,02-Jul-2016,02:25:59.834,,,,,,,,,,,2590,195
0,02-Jul-2016,02:28:12.953,1151893736.507,178.56126,219800008.722,46556,0,0.612,178.3752,108.5932,0.19818,-6.85657,69.72,3432.533,33.793,-0.078,3396.06,-6.99818,71.2398,3397.958,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.0,47.378,0.4704,0,0,2,2,9,2,9,-9999,5,1151893732.411,1151893734.459,1151893736.507,1151893738.555,1151893740.603,-9999.0,-9999.0,-9999,-9999,-9999,02-Jul-2016,02:28:08.857,02-Jul-2016,02:28:10.905,02-Jul-2016,02:28:12.953,02-Jul-2016,02:28:15.001,02-Jul-2016,02:28:17.049,,,,,,,,,,,2594,3
0,02-Jul-2016,04:16:18.938,1151900222.491,178.60338,219785992.017,46556,0,0.594,152.07201,107.6424,0.200593,5.47358,44.2854,3434.04,36.3,-0.0888,3396.04,5.20307,45.81061,3397.836,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,44.4149,0.3689,0,0,2,2,9,2,9,-9999,5,1151900218.395,1151900220.443,1151900222.491,1151900224.539,1151900226.587,-9999.0,-9999.0,-9999,-9999,-9999,02-Jul-2016,04:16:14.841,02-Jul-2016,04:16:16.889,02-Jul-2016,04:16:18.937,02-Jul-2016,04:16:20.985,02-Jul-2016,04:16:23.033,,,,,,,,,,,2785,26
