line_qual,Date,UTC,SCLK,L_s,Solar_dist,Orb_num,Gqual,Solar_lat,Solar_lon,Solar_zen,LTST,Profile_lat,Profile_lon,Profile_rad,Profile_alt,Limb_ang,Are_rad,Surf_lat,Surf_lon,Surf_rad,T_surf,T_surf_err,T_near_surf,T_near_surf_err,Dust_column,Dust_column_err,H2Ovap_column,H2Ovap_column_err,H2Oice_column,H2Oice_column_err,CO2ice_column,CO2ice_column_err,p_surf,p_surf_err,p_ret_alt,p_ret,p_ret_err,Rqual,P_qual,T_qual,Dust_qual,H2Ovap_qual,H2Oice_qual,CO2ice_qual,surf_qual,Obs_qual,Ref_SCLK_0,Ref_SCLK_1,Ref_SCLK_2,Ref_SCLK_3,Ref_SCLK_4,Ref_SCLK_5,Ref_SCLK_6,Ref_SCLK_7,Ref_SCLK_8,Ref_SCLK_9,Ref_Date_0,Ref_UTC_0,Ref_Date_1,Ref_UTC_1,Ref_Date_2,Ref_UTC_2,Ref_Date_3,Ref_UTC_3,Ref_Date_4,Ref_UTC_4,Ref_Date_5,Ref_UTC_5,Ref_Date_6,Ref_UTC_6,Ref_Date_7,Ref_UTC_7,Ref_Date_8,Ref_UTC_8,Ref_Date_9,Ref_UTC_9,Prof#,Orb_Prof
0,01-Apr-2015,01:19:09.806,1112318389.225,318.11754,218007821.628,40677,0,-16.51,125.9806,33.7682,0.592819,-7.74917,159.3954,3436.817,43.757,0.3718,3395.18,-7.449,159.112,3393.328,276.407,0.045,226.499,3.416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33.0,29.6613,0.0889,0,0,0,2,9,2,9,-9999,0,1112318385.129,1112318387.177,1112318389.225,1112318391.273,1112318393.321,1112318614.504,-9999.0,-9999,-9999,-9999,01-Apr-2015,01:19:05.710,01-Apr-2015,01:19:07.758,01-Apr-2015,01:19:09.806,01-Apr-2015,01:19:11.854,01-Apr-2015,01:19:13.902,01-Apr-2015,01:22:55.085,,,,,,,,,124,76
0,01-Apr-2015,01:20:17.390,1112318456.809,318.11798,218007961.452,40677,0,-16.51,125.7066,34.9222,0.592211,-3.93958,158.90239,3433.969,41.209,0.3694,3395.4,-5.6215,158.905,3392.999,275.453,0.034,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34.0,28.9217,0.0887,0,0,1,2,9,2,9,-9999,0,1112318452.713,1112318454.761,1112318456.809,1112318458.857,1112318460.905,1112318620.648,1112318618.6,-9999,-9999,-9999,01-Apr-2015,01:20:13.294,01-Apr-2015,01:20:15.342,01-Apr-2015,01:20:17.390,01-Apr-2015,01:20:19.438,01-Apr-2015,01:20:21.486,01-Apr-2015,01:23:01.229,01-Apr-2015,01:22:59.181,,,,,,,126,78
0,01-Apr-2015,01:21:27.021,1112318526.44,318.11844,218008107.507,40677,0,-16.51,125.4244,36.3714,0.59165,-0.2124,158.41841,3435.302,42.662,0.3688,3395.5,-1.821,158.437,3392.705,276.35,0.03,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36.0,24.6248,0.1382,0,0,1,2,9,2,9,-9999,0,1112318522.344,1112318524.392,1112318526.44,1112318528.488,1112318530.536,1112318690.279,1112318688.231,-9999,-9999,-9999,01-Apr-2015,01:21:22.925,01-Apr-2015,01:21:24.973,01-Apr-2015,01:21:27.021,01-Apr-2015,01:21:29.069,01-Apr-2015,01:21:31.117,01-Apr-2015,01:24:10.861,01-Apr-2015,01:24:08.813,,,,,,,128,80
0,01-Apr-2015,01:23:15.565,1112318634.984,318.11916,218008332.884,40677,0,-16.51,124.984,39.1498,0.590769,5.59098,157.66101,3437.397,44.897,0.3668,3395.3,5.5635,157.5265,3392.557,273.513,0.028,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34.0,31.7222,0.8232,0,0,1,2,9,2,9,-9999,0,1112318630.888,1112318632.936,1112318634.984,1112318637.032,1112318639.08,1112318827.495,1112318825.447,-9999,-9999,-9999,01-Apr-2015,01:23:11.469,01-Apr-2015,01:23:13.517,01-Apr-2015,01:23:15.565,01-Apr-2015,01:23:17.613,01-Apr-2015,01:23:19.661,01-Apr-2015,01:26:28.076,01-Apr-2015,01:26:26.028,,,,,,,130,82
0,01-Apr-2015,01:24:25.196,1112318704.615,318.11962,218008478.939,40677,0,-16.51,124.7016,41.2718,0.59017,9.41496,157.16281,3436.434,43.934,0.3674,3395.0,9.20249,157.0735,3392.591,267.921,0.03,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.0,21.7041,0.463,0,0,1,2,9,2,9,-9999,0,1112318700.519,1112318702.567,1112318704.615,1112318706.663,1112318708.711,1112318895.078,1112318893.03,-9999,-9999,-9999,01-Apr-2015,01:24:21.100,01-Apr-2015,01:24:23.148,01-Apr-2015,01:24:25.196,01-Apr-2015,01:24:27.244,01-Apr-2015,01:24:29.292,01-Apr-2015,01:27:35.659,01-Apr-2015,01:27:33.612,,,,,,,132,84
0,01-Apr-2015,01:24:55.916,1112318735.335,318.11982,218008543.617,40677,0,-16.51,124.57719,54.6024,0.649901,-3.25159,178.5416,3439.571,46.591,0.1726,3395.3,-2.66669,-179.54033,3393.51,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,0,9,2,2,9,2,9,-9999,3,1112318731.239,1112318733.287,1112318735.335,1112318737.383,1112318739.431,-9999.0,-9999.0,-9999,-9999,-9999,01-Apr-2015,01:24:51.820,01-Apr-2015,01:24:53.868,01-Apr-2015,01:24:55.916,01-Apr-2015,01:24:57.964,01-Apr-2015,01:25:00.012,,,,,,,,,,,133,85
0,01-Apr-2015,01:26:05.548,1112318804.967,318.12028,218008687.619,40677,0,-16.509,124.29481,16.8292,0.539363,-6.95638,138.46539,3434.825,39.585,-0.032,3395.5,-7.07956,136.75298,3395.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,0,9,2,2,9,2,9,-9999,5,1112318800.871,1112318802.919,1112318804.967,1112318807.015,1112318809.063,-9999.0,-9999.0,-9999,-9999,-9999,01-Apr-2015,01:26:01.452,01-Apr-2015,01:26:03.500,01-Apr-2015,01:26:05.548,01-Apr-2015,01:26:07.596,01-Apr-2015,01:26:09.644,,,,,,,,,,,135,87
0,01-Apr-2015,01:27:13.132,1112318872.55,318.12073,218008829.5,40677,0,-16.509,124.0208,56.7924,0.64926,3.69299,177.75439,3441.031,48.931,0.168,3395.2,4.22268,179.82094,3392.16,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,0,9,2,2,9,2,9,-9999,3,1112318868.455,1112318870.502,1112318872.55,1112318874.598,1112318876.646,-9999.0,-9999.0,-9999,-9999,-9999,01-Apr-2015,01:27:09.036,01-Apr-2015,01:27:11.084,01-Apr-2015,01:27:13.132,01-Apr-2015,01:27:15.180,01-Apr-2015,01:27:17.228,,,,,,,,,,,137,89
0,01-Apr-2015,01:28:22.763,1112318942.182,318.12119,218008975.558,40677,0,-16.509,123.7384,21.3758,0.538611,-0.1032,137.6384,3436.8,43.64,-0.026,3395.8,-0.32539,135.78152,3393.317,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.0,25.7401,0.1076,0,0,3,3,9,3,9,-9999,5,1112318938.086,1112318940.134,1112318942.182,1112318944.23,1112318946.278,-9999.0,-9999.0,-9999,-9999,-9999,01-Apr-2015,01:28:18.667,01-Apr-2015,01:28:20.715,01-Apr-2015,01:28:22.763,01-Apr-2015,01:28:24.811,01-Apr-2015,01:28:26.859,,,,,,,,,,,138,90
0,01-Apr-2015,01:30:39.979,1112319079.397,318.12209,218009261.443,40677,0,-16.509,123.18199,26.6536,0.536709,6.71778,136.3972,3436.395,43.495,-0.021,3395.52,6.41456,134.57529,3393.028,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.0,26.8419,0.1716,0,0,3,3,9,3,9,-9999,5,1112319075.301,1112319077.349,1112319079.397,1112319081.445,1112319083.493,-9999.0,-9999.0,-9999,-9999,-9999,01-Apr-2015,01:30:35.883,01-Apr-2015,01:30:37.931,01-Apr-2015,01:30:39.979,01-Apr-2015,01:30:42.027,01-Apr-2015,01:30:44.075,,,,,,,,,,,142,94
